symbol,name,gql_symbol,gql_name,exch,gics_sector,industry,qm,shares_outstanding,market_cap,price,gql_ok,suffix,tsxv_sector,drop_reason,in_universe
SKK,Strikewell Energy Corp,SKK,Strikewell Energy Corp.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,8626862.0,992090.0,0.115,True,,Oil & Gas,,True
SDR,Stroud Resources Ltd.,SDR,Stroud Resources Ltd.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,63623199.0,11452176.0,0.18,True,,Oil & Gas,,True
STUV,Stuve Gold Corp.,STUV,Stuve Gold Corp.,TSXV,Materials,Mining,Industrial Metals,41766159.0,21718403.0,0.52,True,,Mining,,True
SUGR,Sucro Limited,SUGR,Sucro Limited,TSXV,Consumer Staples,Consumer Products - Foods,Sugar & Confectioners,11107999.0,100305231.0,9.03,True,,Diversified Industries,,True
SUM,Summit Royalties Ltd.,SUM,Summit Royalties Ltd.,TSXV,Materials,Mining,Precious Metals,103615699.0,152315078.0,1.47,True,,Mining,,True
PEAK,Sun Peak Metals Corp.,PEAK,Sun Peak Metals Corp.,TSXV,Materials,Mining,Precious Metals,164442196.0,71532356.0,0.435,True,,Mining,,True
SMN,Sun Summit Minerals Corp.,SMN,Sun Summit Minerals Corp.,TSXV,Materials,Mining,Industrial Metals,320560093.0,46481214.0,0.145,True,,Mining,,True
SMN.WT,Sun Summit Minerals Corp. Wt 30May2027,SMN,Sun Summit Minerals Corp.,TSXV,Materials,Mining,Industrial Metals,320560093.0,46481214.0,0.145,True,WT,Mining,suffix:WT,False
SPZ,SuperBuzz Inc.,SPZ,SuperBuzz Inc.,TSXV,Technology,Software & IT Services,Application Software,20146128.0,503654.0,0.025,True,,Technology,,True
SUI,Superior Mining International Corporation,SUI,Superior Mining International Corporatio,TSXV,Materials,Mining,Industrial Metals,78373048.0,2351192.0,0.03,True,,Mining,,True
NILI,Surge Battery Metals Inc.,NILI,Surge Battery Metals Inc.,TSXV,Materials,Mining,Industrial Metals,314176537.0,317318303.0,1.01,True,,Mining,,True
SURG,Surge Copper Corp.,SURG,Surge Copper Corp.,TSXV,Materials,Mining,Industrial Metals,388064483.0,273585461.0,0.705,True,,Mining,,True
SRGE,Surge Digital Inc.,SRGE,Surge Digital Inc.,TSXV,Finance,Capital Markets,Cryptocurrency Exchanges & Trading Platforms,50825831.0,19313816.0,0.38,True,,Diversified Industries,,True
SYG,Sylla Gold Corp.,SYG,Sylla Gold Corp.,TSXV,Materials,Mining,Gold,107297832.0,4828403.0,0.045,True,,Mining,,True
ESAF,Syntholene Energy Corp.,ESAF,Syntholene Energy Corp.,TSXV,Energy,Renewable Energy Producers,Diversified Renewable Energy,82638274.0,31402545.0,0.38,True,,CleanTech,,True
TWO,T2 Metals Corp.,TWO,T2 Metals Corp.,TSXV,Materials,Mining,Copper,62788808.0,23231859.0,0.37,True,,Mining,,True
TAO,TAG Oil Ltd.,TAO,TAG Oil Ltd.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,341756692.0,32466886.0,0.095,True,,Oil & Gas,,True
TAJ,Tajiri Resources Corp.,TAJ,Tajiri Resources Corp.,TSXV,Materials,Mining,Gold,264882638.0,50327702.0,0.19,True,,Mining,,True
TRO,Taranis Resources Inc.,TRO,Taranis Resources Inc.,TSXV,Materials,Mining,Industrial Metals,104452053.0,12534247.0,0.12,True,,Mining,,True
TDG,TDG Gold Corp.,TDG,TDG Gold Corp.,TSXV,Materials,Mining,Industrial Metals,280986512.0,137683391.0,0.49,True,,Mining,,True
TECT,Tectonic Metals Inc.,TECT,Tectonic Metals Inc.,TSXV,Materials,Mining,Gold,134734053.0,316625025.0,2.35,True,,Mining,,True
TELO,Telo Genomics Corp.,TELO,Telo Genomics Corp.,TSXV,Healthcare,Medical Diagnostics & Screening,Diagnostics & Screening,100430472.0,4017219.0,0.04,True,,Life Sciences,,True
TNX,TenX Protocols Inc.,TNX,TenX Protocols Inc.,TSXV,Finance,Capital Markets,Cryptocurrency Exchanges & Trading Platforms,63577562.0,6993532.0,0.11,True,,Diversified Industries,,True
TRR,Terra Rossa Gold Ltd.,TRR,Terra Rossa Gold Ltd.,TSXV,Materials,Mining,Gold,73742203.0,25441061.0,0.345,True,,Mining,,True
TES,Tesoro Minerals Corp.,TES,Tesoro Minerals Corp.,TSXV,Materials,Mining,Gold,41444326.0,4558876.0,0.11,True,,Mining,,True
TPL,Tethys Petroleum Limited,TPL,Tethys Petroleum Limited,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,114857248.0,142422988.0,1.24,True,,Oil & Gas,,True
TUO,Teuton Resources Corp,TUO,Teuton Resources Corp.,TSXV,Materials,Mining,Precious Metals,59871881.0,101782198.0,1.7,True,,Mining,,True
TGX,TGX Energy & Resources Inc.,TGX,TGX Energy & Resources Inc.,TSXV,Materials,Mining,Precious Metals,12392450.0,6320150.0,0.51,True,,Mining,,True
FRSH,The Fresh Factory B.C. Ltd.,FRSH,The Fresh Factory B.C. Ltd.,TSXV,Consumer Staples,Consumer Products - Foods,"Canned, Frozen & Preserved Foods",10480577.0,9432520.0,0.9,True,,Diversified Industries,,True
FTRC,The FUTR Corporation,FTRC,The FUTR Corporation,TSXV,Technology,Software & IT Services,Systems Software,152422120.0,21339097.0,0.14,True,,Technology,,True
WED,The Westaim Corporation,WED,The Westaim Corporation,TSXV,Finance,Asset Management Services,Asset Management Services,33551508.0,637814168.0,19.01,True,,Diversified Industries,,True
WI,The Western Investment Company of Canada Limited,WI,The Western Investment Company of Canada,TSXV,Finance,Asset Management Services,Asset Management Services,167062008.0,178756349.0,1.07,True,,Diversified Industries,,True
TLT,Theralase Technologies Inc.,TLT,Theralase Technologies Inc.,TSXV,Healthcare,Medical Equipment & Supplies,Surgical & Medical Apparatus,257058334.0,48841084.0,0.19,True,,Life Sciences,,True
TLT.WT,Theralase Technologies Inc. wt 2031May20,TLT,Theralase Technologies Inc.,TSXV,Healthcare,Medical Equipment & Supplies,Surgical & Medical Apparatus,257058334.0,48841084.0,0.19,True,WT,Life Sciences,suffix:WT,False
THRM,Therma Bright Inc.,THRM,Therma Bright Inc.,TSXV,Healthcare,Medical Equipment & Supplies,Surgical & Medical Apparatus,61246628.0,2756099.0,0.045,True,,Life Sciences,,True
TMG,Thermal Energy International Inc.,TMG,Thermal Energy International Inc.,TSXV,Industrials,Industrial Goods,Waste & Pollution Control,173114305.0,26832718.0,0.155,True,,Diversified Industries,,True
THY.P,Thermopylae Capital Inc.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
TAU,Thesis Gold & Silver Inc.,TAU,Thesis Gold & Silver Inc.,TSXV,Materials,Mining,Precious Metals,279569682.0,1009246553.0,3.61,True,,Mining,,True
TTI,"Thiogenesis Therapeutics, Corp.",TTI,Thiogenesis Therapeutics Corp.,TSXV,Healthcare,Biotechnology & Life Sciences,Biotechnology,69979656.0,36389422.0,0.52,True,,Life Sciences,,True
TRCG,Thistle Resources Inc.,TRCG,Thistle Resources Inc.,TSXV,Materials,Mining,Industrial Metals,60658093.0,13648071.0,0.225,True,,Mining,,True
THX,Thor Explorations Ltd,THX,Thor Explorations Ltd.,TSXV,Materials,Mining,Gold,666573136.0,919870928.0,1.38,True,,Mining,,True
TCCM,Three Crowns Critical Metals Inc.,TCCM,Three Crowns Critical Metals Inc.,TSXV,Materials,Mining,Industrial Metals,6581489.0,3027485.0,0.46,True,,Mining,,True
YAY,THS Maple Holdings Ltd.,YAY,THS Maple Holdings Ltd.,TSXV,Consumer Staples,Consumer Products - Foods,"Canned, Frozen & Preserved Foods",60999100.0,7624888.0,0.125,True,,Diversified Industries,,True
TGOL,Thunder Gold Corp.,TGOL,Thunder Gold Corp.,TSXV,Materials,Mining,Industrial Metals,319162121.0,56651277.0,0.1775,True,,Mining,,True
THM,"Thunder Mountain Gold, Inc.",THM,Thunder Mountain Gold Inc.,TSXV,Materials,Mining,Precious Metals,83255579.0,101571807.0,1.22,True,,Mining,,True
BIRD,Thunderbird Minerals Corp.,BIRD,Thunderbird Minerals Corp.,TSXV,Materials,Mining,Precious Metals,54318036.0,9777247.0,0.18,True,,Mining,,True
AWE,Thunderstruck Resources Ltd.,AWE,Thunderstruck Resources Ltd.,TSXV,Materials,Mining,Industrial Metals,71071206.0,10660681.0,0.15,True,,Mining,,True
TSLV,Tier One Silver Inc.,TSLV,Tier One Silver Inc.,TSXV,Materials,Mining,Precious Metals,258732856.0,20698629.0,0.08,True,,Mining,,True
TNGD,Tiernan Gold Corp.,TNGD,Tiernan Gold Corp.,TSXV,Materials,Mining,Gold,48215944.0,384281074.0,7.97,True,,Mining,,True
TIGR,Tiger Gold Corp.,TIGR,Tiger Gold Corp.,TSXV,Materials,Mining,Gold,105676498.0,94052084.0,0.89,True,,Mining,,True
TLC.P,Timeless Capital Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
TK,Tinka Resources Limited,TK,Tinka Resources Limited,TSXV,Materials,Mining,Industrial Metals,133772553.0,65548551.0,0.49,True,,Mining,,True
TORC,Tinone Resources Inc.,TORC,TinOne Resources Inc.,TSXV,Materials,Mining,Industrial Metals,21890585.0,1094530.0,0.05,True,,Mining,,True
TTS,Tintina Mines Ltd.,TTS,Tintina Mines Ltd.,TSXV,Materials,Mining,Industrial Metals,149644251.0,404039478.0,2.7,True,,Mining,,True
TLA,Titan Logix Corp.,TLA,Titan Logix Corp.,TSXV,Industrials,Industrial Goods,Specialized Industrial Machinery,26794724.0,13933257.0,0.52,True,,Diversified Industries,,True
TITI,Titiminas Silver Inc.,TITI,Titiminas Silver Inc.,TSXV,Materials,Mining,Silver,37340773.0,31739658.0,0.85,True,,Mining,,True
TNR,TNR Gold Corp.,TNR,TNR Gold Corp.,TSXV,Materials,Mining,Industrial Metals,243981780.0,70754717.0,0.29,True,,Mining,,True
LOT,TomaGold Corporation,LOT,TomaGold Corporation,TSXV,Materials,Mining,Gold,312299193.0,10930472.0,0.035,True,,Mining,,True
TBLL,Tombill Mines Limited,TBLL,Tombill Mines Limited,TSXV,Materials,Mining,Gold,292453997.0,16084970.0,0.055,True,,Mining,,True
TGC,TooGood Gold Corp.,TGC,TooGood Gold Corp.,TSXV,Materials,Mining,Gold,87554678.0,8755468.0,0.1,True,,Mining,,True
TOI,Topicus.com Inc.,TOI,Topicus.com Inc.,TSXV,Technology,Software & IT Services,Systems Software,83528873.0,7975336795.0,95.48,True,,Technology,,True
TORQ,Torq Resources Inc.,TORQ,Torq Resources Inc.,TSXV,Materials,Mining,Industrial Metals,185897146.0,11153829.0,0.06,True,,Mining,,True
TMET,Torr Metals Inc.,TMET,Torr Metals Inc.,TSXV,Materials,Mining,Industrial Metals,84024953.0,11343369.0,0.135,True,,Mining,,True
TORR,Torrent Capital Ltd.,TORR,Torrent Capital Ltd.,TSXV,Finance,Asset Management Services,Asset Management Services,38090224.0,23615939.0,0.62,True,,Diversified Industries,,True
TT,Total Metals Corp.,TT,Total Metals Corp.,TSXV,Materials,Mining,Gold,59315766.0,12159733.0,0.205,True,,Mining,,True
TTZ,Total Telcom Inc.,TTZ,Total Telcom Inc.,TSXV,Technology,Hardware & Equipment,Communications Equipment,26563015.0,14609659.0,0.55,True,,Technology,,True
TOTC,Totec Resources Ltd.,TOTC,Totec Resources Ltd.,TSXV,Materials,Mining,Industrial Metals,38645525.0,23187315.0,0.6,True,,Mining,,True
TWR,Tower Resources Ltd.,TWR,Tower Resources Ltd.,TSXV,Materials,Mining,Industrial Metals,183282352.0,27492353.0,0.15,True,,Mining,,True
TBLZ.P,Trail Blazer Capital Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
TBK,Trailbreaker Resources Ltd.,TBK,Trailbreaker Resources Ltd.,TSXV,Materials,Mining,Gold,53339834.0,25603121.0,0.48,True,,Mining,,True
TTG,Trans Canada Gold Corp.,TTG,Trans Canada Gold Corp.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,58729839.0,12333267.0,0.21,True,,Oil & Gas,,True
TCO,Transatlantic Mining Corp.,TCO,Transatlantic Mining Corp.,TSXV,Materials,Mining,Industrial Metals,86639916.0,4331996.0,0.05,True,,Mining,,True
TCG.P,Transcontinental Gold Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
XTM,Transition Metals Corp.,XTM,Transition Metals Corp.,TSXV,Materials,Mining,Industrial Metals,87466826.0,5248010.0,0.06,True,,Mining,,True
TOP.P,Transition Opportunities Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
OCEN,Transoceanic Investments Inc.,OCEN,Transoceanic Investments Inc.,TSXV,Materials,Mining,Industrial Metals,169292585.0,10157556.0,0.06,True,,Mining,,True
TRS,Tres-Or Resources Ltd.,TRS,Tres-Or Resources Ltd.,TSXV,Materials,Mining,Precious Metals,25233863.0,1387863.0,0.055,True,,Mining,,True
TRV.P,Treviso Capital Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
TRBE,Tribe Property Technologies Inc.,TRBE,Tribe Property Technologies Inc.,TSXV,Real Estate,Real Estate,Real Estate Services,50020740.0,10004148.0,0.2,True,,Diversified Industries,,True
TRBE.WT,Tribe Property Technologies Inc. wt 07Jul2028,TRBE,Tribe Property Technologies Inc.,TSXV,Real Estate,Real Estate,Real Estate Services,50020740.0,10004148.0,0.2,True,WT,Diversified Industries,suffix:WT,False
TRBC,Tribeca Resources Corporation,TRBC,Tribeca Resources Corporation,TSXV,Materials,Mining,Copper,97437779.0,22897879.0,0.235,True,,Mining,,True
ROCK,Trident Resources Corp.,ROCK,Trident Resources Corp.,TSXV,Materials,Mining,Industrial Metals,39889873.0,182296720.0,4.57,True,,Mining,,True
TG,Trifecta Gold Ltd.,TG,Trifecta Gold Ltd.,TSXV,Materials,Mining,Gold,56451721.0,9879052.0,0.175,True,,Mining,,True
TCK.P,Trillium Acquisition Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
TOM,Trinity One Metals Ltd.,TOM,Trinity One Metals Ltd.,TSXV,Materials,Mining,Copper,67234879.0,12774628.0,0.19,True,,Mining,,True
TSG,TriStar Gold Inc.,TSG,TriStar Gold Inc.,TSXV,Materials,Mining,Gold,397541940.0,83483808.0,0.21,True,,Mining,,True
TIG,Triumph Gold Corp.,TIG,Triumph Gold Corp.,TSXV,Materials,Mining,Industrial Metals,72128762.0,54096572.0,0.75,True,,Mining,,True
TR,Troubadour Resources Inc.,TR,Troubadour Resources Inc.,TSXV,Materials,Mining,Industrial Metals,7006857.0,840823.0,0.12,True,,Mining,,True
TRU,TRU Precious Metals Corp.,TRU,TRU Precious Metals Corp.,TSXV,Materials,Mining,Gold,164421818.0,6576873.0,0.04,True,,Mining,,True
TBIX,Trustbix Inc.,TBIX,TrustBIX Inc.,TSXV,Technology,Software & IT Services,Application Software,139209330.0,696047.0,0.005,True,,Technology,,True
TSD,Tsodilo Resources Limited,TSD,Tsodilo Resources Limited,TSXV,Materials,Mining,Precious Metals,66678963.0,5334318.0,0.08,True,,Mining,,True
TUD,Tudor Gold Corp.,TUD,Tudor Gold Corp.,TSXV,Materials,Mining,Gold,412304158.0,408181117.0,0.99,True,,Mining,,True
TUK,Tuktu Resources Ltd.,TUK,Tuktu Resources Ltd.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,265563548.0,5311271.0,0.02,True,,Oil & Gas,,True
TUK.WT,TUKTU RESOURCES LTD wt23Nov2026,TUK,Tuktu Resources Ltd.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,265563548.0,5311271.0,0.02,True,WT,Oil & Gas,suffix:WT,False
TTGI,Turnium Technology Group Inc.,TTGI,Turnium Technology Group Inc.,TSXV,Technology,Software & IT Services,Systems Software,213105657.0,8524227.0,0.04,True,,Technology,,True
TVI,Tvi Pacific Inc.,TVI,Tvi Pacific Inc.,TSXV,Materials,Mining,Industrial Metals,728587039.0,32786417.0,0.045,True,,Mining,,True
MILE,Twenty Mile Metals Inc.,MILE,Twenty Mile Metals Inc.,TSXV,Materials,Mining,Industrial Metals,10200000.0,1224000.0,0.12,True,,Mining,,True
UTWO,U92 Energy Corp.,UTWO,U92 Energy Corp.,TSXV,Energy,Other Energy Sources,Uranium,44891418.0,17507654.0,0.39,True,,CleanTech,,True
UCU,Ucore Rare Metals Inc.,UCU,Ucore Rare Metals Inc.,TSXV,Materials,Mining,Industrial Metals,117117586.0,302163372.0,2.58,True,,Mining,,True
UGD,Unigold Inc.,UGD,Unigold Inc.,TSXV,Materials,Mining,Gold,339303817.0,81432917.0,0.24,True,,Mining,,True
USS,Uniserve Communications Corporation,USS,Uniserve Communications Corporation,TSXV,Media,Telecommunications,Telecommunication Services,42086517.0,31564888.0,0.75,True,,Diversified Industries,,True
UPT.P,Upstart Investments Inc.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
UIG,Urban Infrastructure Group Inc.,UIG,Urban Infrastructure Group Inc.,TSXV,Industrials,Construction,Engineering & Construction Services,104512917.0,3135388.0,0.03,True,,Diversified Industries,,True
UFC,Urbanfund Corp.,UFC,Urbanfund Corp.,TSXV,Real Estate,Real Estate,Diversified Real Estate Activities,53960669.0,46945783.0,0.87,True,,Diversified Industries,,True
URZ,URZ3 Energy Corp.,URZ,URZ3 Energy Corp.,TSXV,Energy,Other Energy Sources,Uranium,52327795.0,10727198.0,0.205,True,,CleanTech,,True
USCU,US Copper Corp.,USCU,US Copper Corp.,TSXV,Materials,Mining,Copper,160327961.0,21644275.0,0.135,True,,Mining,,True
USHA,Usha Resources Ltd.,USHA,Usha Resources Ltd.,TSXV,Materials,Mining,Industrial Metals,92231586.0,4150422.0,0.045,True,,Mining,,True
VTEN,V Ten Metals Corp.,VTEN,V Ten Metals Corp.,TSXV,Materials,Mining,Industrial Metals,25609138.0,20999494.0,0.82,True,,Mining,,True
VZZ,Val-d'Or Mining Corporation,VZZ,Val-d'Or Mining Corporation,TSXV,Materials,Mining,Industrial Metals,108390738.0,26555731.0,0.245,True,,Mining,,True
VAL.P,Valencia Capital Inc.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
VMXX,Valhalla Metals Inc.,VMXX,Valhalla Metals Inc.,TSXV,Materials,Mining,Industrial Metals,151140901.0,114867085.0,0.76,True,,Mining,,True
OZ,Valkea Resources Corp.,OZ,Valkea Resources Corp.,TSXV,Materials,Mining,Gold,85990967.0,28377020.0,0.33,True,,Mining,,True
VO,Valore Metals Corp.,VO,Valore Metals Corp.,TSXV,Energy,Other Energy Sources,Uranium,254954066.0,17846785.0,0.07,True,,CleanTech,,True
VRB,Vanadiumcorp Resource Inc.,VRB,Vanadiumcorp Resource Inc.,TSXV,Materials,Mining,Industrial Metals,26414878.0,2113191.0,0.08,True,,Mining,,True
VCV,Vatic Ventures Corp,VCV,Vatic Ventures Corp.,TSXV,Materials,Mining,Industrial Metals,41351394.0,3101355.0,0.075,True,,Mining,,True
KNOX,Vault Strategic Mining Corp.,KNOX,Vault Strategic Mining Corp.,TSXV,Materials,Mining,Precious Metals,15428495.0,3857124.0,0.25,True,,Mining,,True
VXL,Vaxil Bio Ltd.,VXL,Vaxil Bio Ltd.,TSXV,Healthcare,Biotechnology & Life Sciences,Biotechnology,3984021.0,637444.0,0.16,True,,Life Sciences,,True
PAIN,Vector Science and Therapeutics Corp.,PAIN,Vector Science and Therapeutics Corp.,TSXV,Healthcare,Biotechnology & Life Sciences,Biotechnology,156364180.0,323673853.0,2.07,True,,Life Sciences,,True
VLC,Velocity Minerals Ltd.,VLC,Velocity Minerals Ltd.,TSXV,Materials,Mining,Gold,204632857.0,38880243.0,0.19,True,,Mining,,True
VLX,Velox Energy Materials Inc.,VLX,Velox Energy Materials Inc.,TSXV,Materials,Mining,Industrial Metals,178592544.0,4464814.0,0.025,True,,Mining,,True
VTT,Vendetta Mining Corp,VTT,Vendetta Mining Corp.,TSXV,Materials,Mining,Industrial Metals,362689057.0,5440336.0,0.015,True,,Mining,,True
VENT,Ventra Metals Corp.,VENT,Ventra Metals Corp.,TSXV,Materials,Mining,Industrial Metals,16172328.0,2911020.0,0.18,True,,Mining,,True
VPT,VentriPoint Diagnostics Ltd.,VPT,VentriPoint Diagnostics Ltd.,TSXV,Healthcare,Medical Equipment & Supplies,Surgical & Medical Apparatus,192777941.0,19277795.0,0.1,True,,Life Sciences,,True
V,Verdera Energy Corp.,V,Verdera Energy Corp.,TSXV,Energy,Other Energy Sources,Uranium,75757993.0,29166828.0,0.385,True,,CleanTech,,True
VTX,Vertex Resource Group Ltd.,VTX,Vertex Resource Group Ltd.,TSXV,Industrials,Waste Management,Waste Management,112026890.0,19044572.0,0.17,True,,Diversified Industries,,True
VERT,Vertical Exploration Inc.,VERT,Vertical Exploration Inc.,TSXV,Materials,Mining,Industrial Metals,152904053.0,3822602.0,0.025,True,,Mining,,True
VCC.P,Veteran Capital Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
VLD,Vinland Lithium Inc.,VLD,Vinland Lithium Inc.,TSXV,Materials,Mining,Industrial Metals,10055252.0,4424311.0,0.44,True,,Mining,,True
VIO,Vior Gold Corporation Inc.,VIO,Vior Gold Corporation Inc.,TSXV,Materials,Mining,Gold,416229979.0,41622998.0,0.1,True,,Mining,,True
VQS,VIQ Solutions Inc.,VQS,VIQ Solutions Inc.,TSXV,Technology,Software & IT Services,Application Software,70462155.0,8807770.0,0.125,True,,Technology,,True
VML,Viscount Mining Corp.,VML,Viscount Mining Corp.,TSXV,Materials,Mining,Precious Metals,134898623.0,65425833.0,0.485,True,,Mining,,True
VGD,Visible Gold Mines Inc.,VGD,Visible Gold Mines Inc.,TSXV,Materials,Mining,Gold,38655164.0,6378103.0,0.165,True,,Mining,,True
VLI,Vision Lithium Inc.,VLI,Vision Lithium Inc.,TSXV,Materials,Mining,Industrial Metals,293019151.0,4395288.0,0.015,True,,Mining,,True
VCG,Visionary Copper and Gold Mines Inc.,VCG,Visionary Copper and Gold Mines Inc.,TSXV,Materials,Mining,Industrial Metals,23788839.0,37110589.0,1.56,True,,Mining,,True
VIZ,Visionary Metals Corp.,VIZ,Visionary Metals Corp.,TSXV,Materials,Mining,Precious Metals,68301176.0,14343247.0,0.21,True,,Mining,,True
VIS,Visionstate Corp.,VIS,Visionstate Corp.,TSXV,Technology,Software & IT Services,IT Services,258326335.0,5166527.0,0.02,True,,Technology,,True
VUX,Vital Energy Inc.,VUX,Vital Energy Inc.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,82699971.0,9923997.0,0.12,True,,Oil & Gas,,True
VITA,Vitalist Inc.,VITA,Vitalist Inc.,TSXV,Technology,Hardware & Equipment,Consumer Electronics,66763533.0,38722850.0,0.58,True,,Technology,,True
VPI,Vitality Products Inc.,VPI,Vitality Products Inc.,TSXV,Consumer Staples,Consumer Products - Healthcare,Consumer Healthcare Products,41411285.0,828226.0,0.02,True,,Life Sciences,,True
VCI,Vitreous Glass Inc,VCI,Vitreous Glass Inc.,TSXV,Industrials,Waste Management,Waste Management,6356050.0,44174548.0,6.95,True,,Diversified Industries,,True
VAU,Viva Gold Corp.,VAU,Viva Gold Corp.,TSXV,Materials,Mining,Gold,172107102.0,38724098.0,0.225,True,,Mining,,True
VCU,Vizsla Copper Corp.,VCU,Vizsla Copper Corp.,TSXV,Materials,Mining,Copper,90129468.0,141503265.0,1.57,True,,Mining,,True
VROY,Vizsla Royalties Corp.,VROY,Vizsla Royalties Corp.,TSXV,Materials,Mining,Precious Metals,71158498.0,307404712.0,4.32,True,,Mining,,True
VG,Volcanic Gold Mines Inc.,VG,Volcanic Gold Mines Inc,TSXV,Materials,Mining,Gold,59419542.0,6239052.0,0.105,True,,Mining,,True
VCT,Volt Carbon Technologies Inc.,VCT,Volt Carbon Technologies Inc.,TSXV,Materials,Mining,Industrial Metals,303702222.0,18222134.0,0.06,True,,Mining,,True
VMS,Vortex Metals Inc.,VMS,Vortex Metals Inc.,TSXV,Materials,Mining,Precious Metals,135359168.0,5414367.0,0.04,True,,Mining,,True
VM,Voyageur Pharmaceuticals Ltd.,VM,Voyageur Pharmaceuticals Ltd.,TSXV,Healthcare,Pharmaceuticals,Pharmaceutical Manufacturers - Specialty & Generic,226342352.0,37346489.0,0.165,True,,Life Sciences,,True
VRR,VR Resources Ltd.,VRR,VR Resources Ltd.,TSXV,Materials,Mining,Industrial Metals,39785279.0,16908744.0,0.425,True,,Mining,,True
VUL,Vulcan Minerals Inc,VUL,Vulcan Minerals Inc.,TSXV,Materials,Mining,Industrial Metals,129902398.0,53259984.0,0.41,True,,Mining,,True
VVTM,VVT Med Inc.,VVTM,VVT Med Inc.,TSXV,Healthcare,Medical Equipment & Supplies,Surgical & Medical Apparatus,72687346.0,13810596.0,0.19,True,,Life Sciences,,True
WRR,Walker River Resources Corp.,WRR,Walker River Resources Corp.,TSXV,Materials,Mining,Gold,62782862.0,19462688.0,0.31,True,,Mining,,True
WWT,Water Ways Technologies Inc.,WWT,Water Ways Technologies Inc.,TSXV,Industrials,Industrial Machinery,Agricultural & Heavy Equipment,14878533.0,371964.0,0.025,True,,Diversified Industries,,True
WAVE,Waverley Pharma Inc.,WAVE,Waverley Pharma Inc.,TSXV,Healthcare,Biotechnology & Life Sciences,Biotechnology,54000000.0,810000.0,0.015,True,,Life Sciences,,True
WML,Wealth Minerals Ltd,WML,Wealth Minerals Ltd.,TSXV,Materials,Mining,Industrial Metals,381938191.0,30555056.0,0.08,True,,Mining,,True
WCE,Wescan Energy Corp.,WCE,Wescan Energy Corp.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,45147958.0,5869235.0,0.13,True,,Oil & Gas,,True
WGF,Wescan Goldfields Inc.,WGF,Wescan Goldfields Inc.,TSXV,Materials,Mining,Gold,77118557.0,13110155.0,0.17,True,,Mining,,True
WHY,West High Yield (W.H.Y.) Resources Ltd,WHY,West High Yield (W.H.Y.) Resources Ltd.,TSXV,Materials,Mining,Industrial Metals,124961789.0,37488537.0,0.3,True,,Mining,,True
WPG,West Point Gold Corp.,WPG,West Point Gold Corp.,TSXV,Materials,Mining,Precious Metals,137475762.0,204838886.0,1.49,True,,Mining,,True
WRLG,West Red Lake Gold Mines Ltd.,WRLG,West Red Lake Gold Mines Ltd.,TSXV,Materials,Mining,Gold,413947977.0,360134740.0,0.87,True,,Mining,,True
WRLG.NT.U,West Red Lake Gold Mines Ltd. nt 31Dec2029,WRLG,West Red Lake Gold Mines Ltd.,TSXV,Materials,Mining,Gold,413947977.0,360134740.0,0.87,True,NT,Mining,suffix:NT,False
WRLG.WT.A,West Red Lake Gold Mines wt 19Mar2029,WRLG,West Red Lake Gold Mines Ltd.,TSXV,Materials,Mining,Gold,413947977.0,360134740.0,0.87,True,WT,Mining,suffix:WT,False
WRLG.WT.B,West Red Lake Gold Mines Ltd. wt 24Oct2027,WRLG,West Red Lake Gold Mines Ltd.,TSXV,Materials,Mining,Gold,413947977.0,360134740.0,0.87,True,WT,Mining,suffix:WT,False
WRLG.WT.C,West Red Lake Gold Mines Ltd. wt 25Feb2028,WRLG,West Red Lake Gold Mines Ltd.,TSXV,Materials,Mining,Gold,413947977.0,360134740.0,0.87,True,WT,Mining,suffix:WT,False
WVM,West Vault Mining Inc.,WVM,West Vault Mining Inc.,TSXV,Materials,Mining,Gold,58075566.0,112085843.0,1.93,True,,Mining,,True
WBE,WestBond Enterprises Corporation,WBE,WestBond Enterprises Corporation,TSXV,Materials,Forestry,Paper Products,35625800.0,9262708.0,0.26,True,,Diversified Industries,,True
